time,Vel
148.6,0
148.7,0
148.8,0
148.9,0
149,0
149.1,0
149.2,0
149.3,0
149.4,0
149.5,0
149.6,0
149.7,0
149.8,0
149.9,0
150,0
150.1,0
150.2,0
150.3,0
150.4,0
150.5,0
150.6,0
150.7,0
150.8,0
150.9,0
151,0
151.1,0
151.2,0
151.3,0
151.4,0
151.5,0
151.6,0
151.7,0
151.8,0
151.9,0
152,0
152.1,0
152.2,0
152.3,0
152.4,0
152.5,0
152.6,0
152.7,0
152.8,0
152.9,0
153,0
153.1,0
153.2,0
153.3,0
153.4,0
153.5,0
153.6,0
153.7,0
153.8,0
153.9,0
154,0
154.1,0
154.2,0
154.3,0
154.4,0
154.5,0
154.6,0
154.7,0
154.8,0
154.9,0
155,0
155.1,0
155.2,0
155.3,0
155.4,0
155.5,0
155.6,0
155.7,0
155.8,0
155.9,0
156,0
156.1,0
156.2,0
156.3,0
156.4,0
156.5,0
156.6,0
156.7,0
156.8,0
156.9,0
157,0
157.1,0
157.2,0
157.3,0
157.4,0
157.5,0
157.6,0
157.7,0
157.8,0
157.9,0
158,0
158.1,0
158.2,2.54112819675298e-14
158.3,0.089408
158.4,0.134112
158.5,0.22352
158.6,0.312928000000013
158.7,0.357632000000025
158.8,0.44704
158.9,0.536448
159,0.581152
159.1,0.670560000000025
159.2,0.759968000000013
159.3,0.804672
159.4,0.89408
159.5,0.983488
159.6,1.07289600000003
159.7,1.16230400000001
159.8,1.207008
159.9,1.296416
160,1.385824
160.1,1.47523200000001
160.2,1.51993600000003
160.3,1.609344
160.4,1.698752
160.5,1.743456
160.6,1.83286400000001
160.7,1.87756800000003
160.8,1.966976
160.9,2.056384
161,2.101088
161.1,2.19049600000001
161.2,2.23520000000003
161.3,2.324608
161.4,2.414016
161.5,2.503424
161.6,2.59283200000003
161.7,2.68224000000003
161.8,2.771648
161.9,2.861056
162,2.950464
162.1,3.03987200000003
162.2,3.12928000000001
162.3,3.173984
162.4,3.263392
162.5,3.3528
162.6,3.44220800000003
162.7,3.53161600000003
162.8,3.621024
162.9,3.710432
163,3.79984
163.1,3.84454400000003
163.2,3.93395200000003
163.3,4.02336
163.4,4.112768
163.5,4.157472
163.6,4.24688000000001
163.7,4.29158400000003
163.8,4.380992
163.9,4.4704
164,4.515104
164.1,4.60451200000001
164.2,4.64921600000003
164.3,4.738624
164.4,4.783328
164.5,4.828032
164.6,4.87273600000003
164.7,4.96214400000001
164.8,5.006848
164.9,5.051552
165,5.096256
165.1,5.18566400000001
165.2,5.230368
165.3,5.230368
165.4,5.230368
165.5,5.230368
165.6,5.230368
165.7,5.230368
165.8,5.230368
165.9,5.275072
166,5.275072
166.1,5.275072
166.2,5.275072
166.3,5.275072
166.4,5.275072
166.5,5.275072
166.6,5.275072
166.7,5.275072
166.8,5.275072
166.9,5.275072
167,5.275072
167.1,5.275072
167.2,5.275072
167.3,5.275072
167.4,5.275072
167.5,5.275072
167.6,5.230368
167.7,5.230368
167.8,5.230368
167.9,5.230368
168,5.185664
168.1,5.185664
168.2,5.185664
168.3,5.185664
168.4,5.14096
168.5,5.14096
168.6,5.14096
168.7,5.14095999999999
168.8,5.096256
168.9,5.096256
169,5.096256
169.1,5.051552
169.2,5.051552
169.3,5.051552
169.4,5.096256
169.5,5.096256
169.6,5.096256
169.7,5.096256
169.8,5.096256
169.9,5.096256
170,5.096256
170.1,5.14096
170.2,5.14096
170.3,5.14096
170.4,5.14096
170.5,5.14096
170.6,5.185664
170.7,5.185664
170.8,5.185664
170.9,5.185664
171,5.185664
171.1,5.18566400000001
171.2,5.230368
171.3,5.230368
171.4,5.230368
171.5,5.230368
171.6,5.230368
171.7,5.230368
171.8,5.230368
171.9,5.230368
172,5.275072
172.1,5.275072
172.2,5.27507199999996
172.3,5.14096
172.4,5.006848
172.5,4.872736
172.6,4.73862399999996
172.7,4.60451199999996
172.8,4.4704
172.9,4.336288
173,4.202176
173.1,4.06806399999996
173.2,3.93395199999996
173.3,3.79984
173.4,3.665728
173.5,3.531616
173.6,3.39750399999996
173.7,3.26339199999997
173.8,3.173984
173.9,3.039872
174,2.90576
174.1,2.77164799999996
174.2,2.63753599999998
174.3,2.548128
174.4,2.45872
174.5,2.369312
174.6,2.27990399999997
174.7,2.19049599999997
174.8,2.101088
174.9,2.01168
175,1.922272
175.1,1.83286399999997
175.2,1.74345599999999
175.3,1.698752
175.4,1.654048
175.5,1.609344
175.6,1.56463999999999
